learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1514400.0,80.98669,3.8903036039964075E-6,1514400.0,82.8,65.60481532585437,66.14173228346456,63.326226012793164,1514400.0,104384.0
1514500.0,80.990026,3.890393835047455E-6,1514500.0,83.2,66.38588207046958,67.69230769230768,64.63157894736841,1514500.0,104552.0
1514600.0,80.993317,3.890483135018072E-6,1514600.0,83.7,67.3835613149027,67.85009861932937,66.80244399185335,1514600.0,104888.0
1514700.0,80.996616,3.890572795445709E-6,1514700.0,84.0,68.00191988480691,68.3794466403162,67.47967479674796,1514700.0,105056.0
1514800.0,80.999812,3.890659795436583E-6,1514800.0,83.89999999999999,67.80772614572503,68.18181818181817,67.54032258064515,1514800.0,105224.0
1514900.0,81.003055,3.890748074839087E-6,1514900.0,85.0,70.00659854831936,70.58823529411764,69.45010183299388,1514900.0,105224.0
1515000.0,81.006457,3.890840682463916E-6,1515000.0,85.2,70.40059198816023,70.6930693069307,70.6930693069307,1515000.0,105224.0
1515100.0,81.009913,3.890934910254749E-6,1515100.0,85.2,70.39585541975876,70.34068136272545,70.1010101010101,1515100.0,105392.0
1515200.0,81.013218,3.891025308314699E-6,1515200.0,84.6,69.19408526437076,69.19999999999999,68.82591093117408,1515200.0,105728.0
1515300.0,81.018945,3.891181952698766E-6,1515300.0,84.6,69.16484792663637,69.3227091633466,68.24742268041236,1515300.0,105728.0
1515400.0,81.024007,3.891320408063205E-6,1515400.0,85.6,71.13939272472192,71.25748502994011,70.73170731707317,1515400.0,105728.0
1515500.0,81.028206,3.891435258729993E-6,1515500.0,86.1,72.14853048433505,72.2,71.1018711018711,1515500.0,105728.0
1515600.0,81.031703,3.891531060342148E-6,1515600.0,86.6,73.16124483754541,73.51778656126481,72.2567287784679,1515600.0,105896.0
1515700.0,81.034943,3.891619821343973E-6,1515700.0,86.2,72.32527825127845,73.46153846153845,71.42857142857143,1515700.0,105896.0
1515800.0,81.038302,3.89171184239494E-6,1515800.0,87.0,73.91391592254439,74.8062015503876,73.02904564315352,1515800.0,105896.0
1515900.0,81.041759,3.891806548192258E-6,1515900.0,86.9,73.66791827808285,74.46393762183236,73.04526748971193,1515900.0,105896.0
1516000.0,81.04516,3.891899867662114E-6,1516000.0,86.6,73.14080232833163,74.18111753371869,72.08333333333333,1516000.0,106064.0
1516100.0,81.048419,3.891989432459479E-6,1516100.0,86.5,72.95478039281679,74.03846153846155,71.93347193347192,1516100.0,106232.0
1516200.0,81.051706,3.892079909619761E-6,1516200.0,88.1,76.17732080941056,76.62082514734774,75.51440329218107,1516200.0,106400.0
1516300.0,81.056148,3.892209101499358E-6,1516300.0,87.0,73.99115699337774,74.55968688845401,73.73737373737373,1516300.0,112424.0
1516400.0,81.059694,3.892312696309128E-6,1516400.0,87.0,74.00135192969965,74.50980392156863,73.14049586776859,1516400.0,112928.0
1516500.0,81.063064,3.892411442289325E-6,1516500.0,86.3,72.6148974957623,73.2421875,71.69421487603306,1516500.0,113264.0
1516600.0,81.067108,3.892530640502346E-6,1516600.0,85.6,71.22578169959716,71.875,70.4312114989733,1516600.0,113936.0
1516700.0,81.071633,3.89266401634654E-6,1516700.0,86.5,73.02266096478958,73.4251968503937,72.10743801652893,1516700.0,113936.0
1516800.0,81.077516,3.892837419681654E-6,1516800.0,85.7,71.39290544054924,72.28682170542635,69.57446808510637,1516800.0,113936.0
1516900.0,81.08367,3.893029203694303E-6,1516900.0,84.89999999999999,69.82992871071897,70.67961165048543,68.1434599156118,1516900.0,120464.0
1517000.0,81.087628,3.893153239378901E-6,1517000.0,84.7,69.43081373975032,69.09090909090908,66.8112798264642,1517000.0,121136.0
1517100.0,81.091316,3.893269294672117E-6,1517100.0,84.39999999999999,68.8,68.29268292682926,66.16052060737526,1517100.0,121640.0
1517200.0,81.094979,3.893384563256458E-6,1517200.0,84.1,68.15541758461846,68.19999999999999,65.20787746170677,1517200.0,121640.0
1517300.0,81.098704,3.8935017828788085E-6,1517300.0,85.2,70.36728548317342,70.92337917485266,67.18403547671839,1517300.0,121640.0
1517400.0,81.102518,3.893622300473755E-6,1517400.0,84.8,69.55725839078065,70.07874015748031,66.88453159041393,1517400.0,122144.0
1517500.0,81.106195,3.893738489041301E-6,1517500.0,85.5,70.947705870567,71.40039447731755,69.14893617021276,1517500.0,122144.0
1517600.0,81.110053,3.893860564656131E-6,1517600.0,86.5,72.92614251678579,73.47740667976424,71.21535181236673,1517600.0,122312.0
1517700.0,81.115312,3.894026970995786E-6,1517700.0,86.1,72.11702025227076,72.5296442687747,70.36247334754798,1517700.0,122312.0
1517800.0,81.121918,3.894236286489489E-6,1517800.0,86.6,73.15715882548548,72.65306122448979,72.14137214137214,1517800.0,122480.0
1517900.0,81.127497,3.894413060806681E-6,1517900.0,86.9,73.72221776458316,73.64185110663983,72.70833333333333,1517900.0,122480.0
1518000.0,81.131874,3.894551939188181E-6,1518000.0,87.8,75.58486261482119,76.07843137254902,75.35353535353535,1518000.0,122648.0
1518100.0,81.137107,3.8947186600064956E-6,1518100.0,88.4,76.80890538033395,76.93836978131213,76.84630738522954,1518100.0,123152.0
1518200.0,81.142659,3.894895544008651E-6,1518200.0,88.8,77.61083635520407,77.60000000000001,77.86561264822134,1518200.0,123152.0
1518300.0,81.146987,3.895033620072311E-6,1518300.0,88.3,76.61440552619587,76.12244897959184,76.83168316831683,1518300.0,123320.0
1518400.0,81.151214,3.895168473935778E-6,1518400.0,88.1,76.2161730023584,75.71428571428571,76.3888888888889,1518400.0,123320.0
1518500.0,81.155673,3.895310923084606E-6,1518500.0,88.3,76.61010443488414,76.07361963190185,76.83168316831683,1518500.0,123488.0
1518600.0,81.161195,3.895487331292685E-6,1518600.0,87.3,74.61726026302115,73.26315789473684,74.39516129032258,1518600.0,123488.0
1518700.0,81.16628,3.89564999991199E-6,1518700.0,87.5,75.00839717854801,73.46072186836517,74.43762781186093,1518700.0,123656.0
1518800.0,81.17084,3.895795873836086E-6,1518800.0,87.4,74.78184292690737,73.52941176470587,74.4421906693712,1518800.0,123656.0
1518900.0,81.176388,3.8959733537770696E-6,1518900.0,87.4,74.77224947442186,73.13432835820896,74.59677419354838,1518900.0,123656.0
1519000.0,81.180805,3.896114845116508E-6,1519000.0,87.0,73.95123671513072,72.04301075268818,73.08488612836439,1519000.0,123824.0
1519100.0,81.184756,3.896241580628675E-6,1519100.0,87.0,73.99250984283474,72.1627408993576,73.36065573770492,1519100.0,123992.0
1519200.0,81.188798,3.896371410803651E-6,1519200.0,86.5,72.99740775114411,71.15384615384615,72.5609756097561,1519200.0,124160.0
1519300.0,81.192856,3.8965019312707806E-6,1519300.0,87.4,74.8,73.3050847457627,74.64788732394366,1519300.0,124328.0
1519400.0,81.196942,3.896633529907288E-6,1519400.0,88.0,75.99078045969652,74.52229299363057,75.65922920892496,1519400.0,124496.0
1519500.0,81.200891,3.896760887787149E-6,1519500.0,88.0,75.99913596889488,74.89539748953975,75.56008146639512,1519500.0,124664.0
1519600.0,81.205011,3.896893760530888E-6,1519600.0,88.6,77.1956215593394,76.54320987654322,77.2,1519600.0,124664.0
1519700.0,81.20895,3.897020795904089E-6,1519700.0,88.6,77.17745132190605,76.68711656441718,77.42574257425743,1519700.0,124664.0
1519800.0,81.213072,3.89715373314916E-6,1519800.0,88.7,77.36577705490703,76.93877551020408,77.44510978043913,1519800.0,124664.0
1519900.0,81.21717,3.897285896378248E-6,1519900.0,89.5,78.99075593261036,78.74493927125506,79.12524850894633,1519900.0,124664.0
1520000.0,81.221506,3.897425735265834E-6,1520000.0,89.8,79.5673076923077,79.55911823647295,79.92125984251969,1520000.0,124664.0
1520100.0,81.226511,3.8975871498489435E-6,1520100.0,89.7,79.39456016388327,79.76424361493125,79.52286282306163,1520100.0,124664.0
1520200.0,81.23103,3.897732890608399E-6,1520200.0,90.2,80.39568705115126,80.7843137254902,80.20202020202021,1520200.0,124664.0
1520300.0,81.23501,3.897861248258904E-6,1520300.0,90.0,79.9971996079451,80.31496062992126,79.59183673469387,1520300.0,124664.0
1520400.0,81.239117,3.897993701743985E-6,1520400.0,90.0,79.99831985886814,80.0,79.63340122199594,1520400.0,124664.0
1520500.0,81.243251,3.898127025997048E-6,1520500.0,89.9,79.79903035345697,79.71887550200803,79.04564315352698,1520500.0,124664.0
1520600.0,81.247874,3.8982761208257625E-6,1520600.0,89.9,79.79418072404853,79.75951903807615,78.8259958071279,1520600.0,124664.0
1520700.0,81.252543,3.898426699185112E-6,1520700.0,90.10000000000001,80.19920796831875,80.04032258064517,79.62962962962963,1520700.0,124664.0
1520800.0,81.257155,3.898575439256501E-6,1520800.0,90.5,80.99254907923907,80.73022312373226,80.33126293995859,1520800.0,124664.0
1520900.0,81.2612,3.898705893200293E-6,1520900.0,90.2,80.38705545660136,79.91803278688525,79.14893617021276,1520900.0,124664.0
1521000.0,81.2656,3.8988477961305E-6,1521000.0,90.2,80.39937277992895,80.0,79.87679671457906,1521000.0,124664.0
1521100.0,81.269879,3.8989857967301255E-6,1521100.0,90.7,81.39508830331208,81.02040816326532,80.50314465408806,1521100.0,124664.0
1521200.0,81.273978,3.899117992209879E-6,1521200.0,90.10000000000001,80.20522582038342,80.0,79.50310559006212,1521200.0,124664.0
1521300.0,81.277991,3.899247414132361E-6,1521300.0,89.7,79.40411917616477,79.1919191919192,78.89344262295083,1521300.0,124664.0
1521400.0,81.282051,3.899378351836143E-6,1521400.0,89.9,79.8008079676813,79.80000000000001,79.26078028747435,1521400.0,124664.0
1521500.0,81.286205,3.89951250164251E-6,1521500.0,89.7,79.38664254436875,79.10750507099392,78.85010266940452,1521500.0,124832.0
1521600.0,81.290127,3.899639159211256E-6,1521600.0,89.3,78.59845908905442,78.29614604462475,78.68525896414343,1521600.0,124832.0
1521700.0,81.294065,3.899766333486045E-6,1521700.0,89.3,78.60000000000001,78.42741935483872,78.34008097165992,1521700.0,124832.0
1521800.0,81.298221,3.899900728507577E-6,1521800.0,89.0,77.99295774647888,78.17460317460318,77.68762677484787,1521800.0,125000.0
1521900.0,81.303221,3.900061826616928E-6,1521900.0,89.0,77.95873875895677,78.34645669291339,77.8672032193159,1521900.0,124544.0
1522000.0,81.307974,3.900222934316833E-6,1522000.0,88.8,77.5903190178157,77.77777777777779,76.61795407098121,1522000.0,131024.0
1522100.0,81.312146,3.9003647110838744E-6,1522100.0,88.4,76.80296921993984,76.51821862348179,76.32653061224491,1522100.0,131360.0
1522200.0,81.317732,3.90055502526254E-6,1522200.0,88.9,77.79360455811273,77.62096774193549,76.97095435684648,1522200.0,131696.0
1522300.0,81.322295,3.900710684301113E-6,1522300.0,88.5,76.99355819629497,76.76767676767678,75.99164926931107,1522300.0,131864.0
1522400.0,81.326458,3.900853059877526E-6,1522400.0,88.0,75.97376334957774,75.90361445783132,75.15527950310559,1522400.0,132200.0
1522500.0,81.330306,3.900984996861456E-6,1522500.0,88.5,76.92245946379836,77.13717693836978,76.4344262295082,1522500.0,132536.0
1522600.0,81.334285,3.901121425463082E-6,1522600.0,89.2,78.37508810149292,78.52882703777337,77.31092436974791,1522600.0,132536.0
1522700.0,81.338984,3.901282540818458E-6,1522700.0,89.0,77.96050522536385,78.34645669291339,77.03549060542798,1522700.0,132536.0
1522800.0,81.34439,3.90146789719453E-6,1522800.0,89.1,78.16226439287088,78.54330708661418,77.33887733887734,1522800.0,132536.0
1522900.0,81.348678,3.901615293255686E-6,1522900.0,89.1,78.17380857028434,78.2,77.5257731958763,1522900.0,132872.0
1523000.0,81.352683,3.901753135515987E-6,1523000.0,89.0,77.96544982532612,77.91164658634538,77.22567287784679,1523000.0,133040.0
1523100.0,81.357085,3.901904641540917E-6,1523100.0,88.6,77.09224190592548,77.64705882352942,75.74468085106383,1523100.0,133040.0
1523200.0,81.360907,3.902036517612211E-6,1523200.0,88.6,77.11211050433666,77.77777777777779,76.05042016806722,1523200.0,133376.0
1523300.0,81.365567,3.902197308426505E-6,1523300.0,89.5,78.93207701630055,79.20792079207921,77.84810126582279,1523300.0,133376.0
1523400.0,81.369592,3.902336188904516E-6,1523400.0,89.5,78.93410588320266,79.57198443579767,77.9874213836478,1523400.0,133376.0
1523500.0,81.375048,3.902531197751965E-6,1523500.0,89.3,78.55264423847856,79.18287937743192,77.56813417190776,1523500.0,138160.0
1523600.0,81.379346,3.902686196008893E-6,1523600.0,88.7,77.35053356530663,78.3109404990403,76.40918580375782,1523600.0,139400.0
1523700.0,81.383623,3.902840808716902E-6,1523700.0,87.9,75.75111424632058,76.03960396039604,74.57983193277312,1523700.0,139736.0
1523800.0,81.387658,3.902987374644716E-6,1523800.0,87.1,74.09055851918504,73.93939393939394,72.43589743589743,1523800.0,140408.0
1523900.0,81.391805,3.903138008821331E-6,1523900.0,86.5,72.86781197996639,73.4251968503937,70.5240174672489,1523900.0,140408.0
1524000.0,81.395974,3.903289442118247E-6,1524000.0,86.5,72.90527684786011,73.6328125,70.77922077922078,1524000.0,140408.0
1524100.0,81.400763,3.903464020492705E-6,1524100.0,86.8,73.58150705493846,74.11764705882354,72.21052631578947,1524100.0,140912.0
1524200.0,81.405253,3.903627894253769E-6,1524200.0,86.1,72.2,72.47524752475248,70.85953878406708,1524200.0,141080.0
1524300.0,81.409332,3.9037767675436096E-6,1524300.0,85.5,70.99373464668368,72.00772200772201,69.91701244813278,1524300.0,141080.0
1524400.0,81.413636,3.903934039829495E-6,1524400.0,85.9,71.7792295129215,71.96819085487077,70.44025157232704,1524400.0,141248.0
1524500.0,81.417836,3.904087511855683E-6,1524500.0,85.8,71.56724546677773,72.15686274509804,70.16806722689076,1524500.0,141248.0
1524600.0,81.422241,3.904248474778389E-6,1524600.0,85.8,71.57441697527776,71.42857142857143,70.10526315789474,1524600.0,141248.0
1524700.0,81.426615,3.904408685134505E-6,1524700.0,86.9,73.78678854142487,74.21259842519686,73.04526748971193,1524700.0,141584.0
1524800.0,81.431263,3.9045720535682185E-6,1524800.0,87.3,74.59451241468157,75.3875968992248,74.39516129032258,1524800.0,135864.0
1524900.0,81.436514,3.904772482864132E-6,1524900.0,87.2,74.39129303963348,74.70355731225297,74.55268389662028,1524900.0,147544.0
1525000.0,81.440867,3.904939275373589E-6,1525000.0,87.3,74.60304763428388,74.7011952191235,75.1953125,1525000.0,148112.0
1525100.0,81.44717,3.905181059348902E-6,1525100.0,87.0,74.00800553429544,73.8430583501006,74.4597249508841,1525100.0,148280.0
1525200.0,81.452917,3.9054017648597435E-6,1525200.0,87.6,75.21695160510211,75.1503006012024,75.3479125248509,1525200.0,148448.0
1525300.0,81.457555,3.905580082349467E-6,1525300.0,87.6,75.20436403193038,74.74541751527495,75.3479125248509,1525300.0,148616.0
1525400.0,81.46201,3.9057513640262065E-6,1525400.0,87.6,75.21516831699,75.54240631163708,75.39682539682539,1525400.0,148616.0
1525500.0,81.467677,3.905968575024344E-6,1525500.0,87.5,75.01559027167048,75.49019607843137,75.39370078740157,1525500.0,148160.0
1525600.0,81.472619,3.9061659854878035E-6,1525600.0,87.5,75.01039567539904,75.86872586872587,75.53816046966732,1525600.0,154408.0
1525700.0,81.477089,3.906345318789685E-6,1525700.0,87.0,73.99011624417278,74.6588693957115,73.94789579158316,1525700.0,155080.0
1525800.0,81.481421,3.906519752179985E-6,1525800.0,87.2,74.37745215789894,75.09727626459144,74.60317460317461,1525800.0,155648.0
1525900.0,81.485727,3.906693700086313E-6,1525900.0,88.0,75.98924318094507,76.78916827852998,76.47058823529413,1525900.0,156152.0
1526000.0,81.490174,3.906873537192316E-6,1526000.0,87.8,75.60439120958227,76.49325626204238,75.64870259481037,1526000.0,156320.0
1526100.0,81.494707,3.907057443182489E-6,1526100.0,88.3,76.60280766308043,77.58620689655173,76.64670658682635,1526100.0,156824.0
1526200.0,81.499116,3.907236701678472E-6,1526200.0,88.6,77.20136791792493,78.44990548204159,77.42574257425743,1526200.0,157160.0
1526300.0,81.506863,3.907552347986222E-6,1526300.0,89.0,77.99859190988224,79.66728280961183,78.0439121756487,1526300.0,157496.0
1526400.0,81.51263,3.907787571168596E-6,1526400.0,89.0,77.99718363950586,79.12713472485768,78.08764940239044,1526400.0,157664.0
1526500.0,81.517575,3.907989266787954E-6,1526500.0,89.3,78.59383502448706,79.26356589147288,78.64271457085829,1526500.0,157664.0
1526600.0,81.522251,3.908179990491921E-6,1526600.0,89.1,78.1989535497704,78.7524366471735,78.2435129740519,1526600.0,157664.0
1526700.0,81.526767,3.908364384422687E-6,1526700.0,88.9,77.78382662578358,78.69481765834934,77.8,1526700.0,157832.0
1526800.0,81.531312,3.90854996245974E-6,1526800.0,89.5,78.98470086222771,79.88505747126437,78.7878787878788,1526800.0,157832.0
1526900.0,81.53628,3.908753028033909E-6,1526900.0,88.9,77.79378225903253,78.77629063097514,77.20739219712526,1526900.0,158000.0
1527000.0,81.540894,3.908941824492054E-6,1527000.0,89.2,78.393085787452,79.06976744186048,77.91411042944786,1527000.0,158168.0
1527100.0,81.545655,3.909136842843132E-6,1527100.0,88.7,77.39728767452094,77.9296875,76.9857433808554,1527100.0,158336.0
1527200.0,81.550352,3.909329647928877E-6,1527200.0,88.5,76.99944798675168,77.0,76.48261758691207,1527200.0,158672.0
1527300.0,81.555129,3.909525736899412E-6,1527300.0,88.0,75.99625541584487,75.90361445783132,75.10373443983403,1527300.0,158672.0
1527400.0,81.559553,3.909707528002961E-6,1527400.0,87.7,75.37872722031835,75.59523809523809,74.53416149068323,1527400.0,158840.0
1527500.0,81.56501,3.909931767164819E-6,1527500.0,87.7,75.39350388502565,75.25150905432596,74.89795918367346,1527500.0,158840.0
1527600.0,81.572273,3.910230218517684E-6,1527600.0,87.7,75.40334514506027,75.15151515151514,74.48132780082987,1527600.0,158840.0
1527700.0,81.74654,3.917398775789045E-6,1527700.0,88.0,76.00691000991715,75.75757575757575,75.10373443983403,1527700.0,159008.0
1527800.0,81.751722,3.917611939863599E-6,1527800.0,88.1,76.20723300116765,76.05633802816901,75.25987525987526,1527800.0,159008.0
1527900.0,81.756642,3.917814326441523E-6,1527900.0,89.0,77.9955110842612,78.0,77.22567287784679,1527900.0,159008.0
1528000.0,81.761479,3.918013298774332E-6,1528000.0,88.9,77.80532672158682,77.84431137724552,76.875,1528000.0,159008.0
1528100.0,81.767406,3.918257108783958E-6,1528100.0,89.4,78.78939469734868,78.84231536926148,77.6842105263158,1528100.0,159008.0
1528200.0,81.772937,3.9184848695289635E-6,1528200.0,89.1,78.2,78.58546168958743,77.24425887265136,1528200.0,159176.0
1528300.0,81.77831,3.918706591040298E-6,1528300.0,89.0,77.99498285609118,78.21782178217822,77.13097713097713,1528300.0,159512.0
1528400.0,81.78413,3.918946758394842E-6,1528400.0,89.4,78.7969467603335,78.92644135188867,78.00829875518673,1528400.0,159512.0
1528500.0,81.78927,3.9191588649588205E-6,1528500.0,89.1,78.19302176696543,78.54330708661418,77.47933884297521,1528500.0,159512.0
1528600.0,81.794032,3.9193557869539374E-6,1528600.0,89.9,79.80145429529074,80.03952569169961,79.55465587044534,1528600.0,159848.0
1528700.0,81.79925,3.919571792605424E-6,1528700.0,90.2,80.39874551971326,80.82191780821918,80.08130081300814,1528700.0,160016.0
1528800.0,81.804217,3.919777407797249E-6,1528800.0,89.4,78.78701765480474,79.33723196881091,78.49898580121705,1528800.0,160016.0
1528900.0,81.808955,3.919973543246989E-6,1528900.0,88.9,77.79538143933938,78.1925343811395,77.88844621513944,1528900.0,160016.0
